// global attributes:
// etag device attributes:
  :instrument_name = "160189_2009_95949"
  :instrument_type = "s"
  :manufacturer = "Wildlife"
  :model = "SPOT"
  :owner_contact = "wetherbee@uri.edu"
  :person_owner = "Bradley Wetherbee"
  :ptt = "95949"
// etag deployment attributes:
  :geospatial_lat_start = "32.0487"
  :geospatial_lon_start = "-65.0332"
  :time_coverage_start = "1250380800"
// etag end of mission attributes:
  :time_coverage_end = "1284076800"
  :end_details = "Argos"
  :end_type = "stopped transmitting"
  :geospatial_lat_end = "40.474"
  :geospatial_lon_end = "-55.891"
// etag animal attributes:
  :platform = "Galeocerdo cuvier"
  :taxonomic_serial_number = "160189"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2009-08-27 06:01:00,34,B,argosLC,unitless
2009-08-27 07:44:00,2,-65.104,longitude,degree
2009-08-27 07:44:00,3,32.075,latitude,degree
2009-08-27 07:44:00,34,3,argosLC,unitless
2009-08-27 07:50:00,2,-65.104,longitude,degree
2009-08-27 07:50:00,3,32.075,latitude,degree
2009-08-27 07:50:00,34,A,argosLC,unitless
2009-08-27 08:40:00,2,-60.73,longitude,degree
2009-08-27 08:40:00,3,32.054,latitude,degree
2009-08-27 08:40:00,34,B,argosLC,unitless
2009-08-27 13:21:00,2,-65.044,longitude,degree
2009-08-27 13:21:00,3,32.043,latitude,degree
2009-08-27 13:21:00,34,B,argosLC,unitless
2009-08-27 20:10:00,2,-65.116,longitude,degree
2009-08-27 20:10:00,3,32.064,latitude,degree
2009-08-27 20:10:00,34,0,argosLC,unitless
2009-08-27 21:33:00,2,-65.098,longitude,degree
2009-08-27 21:33:00,3,32.075,latitude,degree
2009-08-27 21:33:00,34,A,argosLC,unitless
2009-08-28 00:40:00,2,-65.116,longitude,degree
2009-08-28 00:40:00,3,32.026,latitude,degree
2009-08-28 00:40:00,34,0,argosLC,unitless
2009-08-28 01:12:00,2,-64.766,longitude,degree
2009-08-28 01:12:00,3,31.979,latitude,degree
2009-08-28 01:12:00,34,B,argosLC,unitless
2009-08-28 03:01:00,2,-64.989,longitude,degree
2009-08-28 03:01:00,3,32.075,latitude,degree
2009-08-28 03:01:00,34,A,argosLC,unitless
2009-08-28 07:36:00,2,-65.037,longitude,degree
2009-08-28 07:36:00,3,32.066,latitude,degree
2009-08-28 07:36:00,34,A,argosLC,unitless
2009-08-28 08:16:00,2,-65.033,longitude,degree
2009-08-28 08:16:00,3,32.075,latitude,degree
2009-08-28 08:16:00,34,B,argosLC,unitless
2009-08-28 10:14:00,2,-64.846,longitude,degree
2009-08-28 10:14:00,3,32.169,latitude,degree
2009-08-28 10:14:00,34,B,argosLC,unitless
2009-08-28 12:01:00,2,-65.027,longitude,degree
2009-08-28 12:01:00,3,32.063,latitude,degree
2009-08-28 12:01:00,34,A,argosLC,unitless
2009-08-28 13:37:00,2,-65.06,longitude,degree
2009-08-28 13:37:00,3,32.093,latitude,degree
2009-08-28 13:37:00,34,A,argosLC,unitless
2009-08-28 19:37:00,2,-65.153,longitude,degree
2009-08-28 19:37:00,3,32.03,latitude,degree
2009-08-28 19:37:00,34,A,argosLC,unitless
2009-08-28 21:16:00,2,-65.047,longitude,degree
2009-08-28 21:16:00,3,32.056,latitude,degree
2009-08-28 21:16:00,34,1,argosLC,unitless
2009-08-28 21:38:00,2,-60.77,longitude,degree
2009-08-28 21:38:00,3,32.047,latitude,degree
2009-08-28 21:38:00,34,0,argosLC,unitless
2009-08-28 23:18:00,2,-65.017,longitude,degree
2009-08-28 23:18:00,3,32.066,latitude,degree
2009-08-28 23:18:00,34,B,argosLC,unitless
2009-09-01 00:41:00,2,-61.69,longitude,degree
2009-09-01 00:41:00,3,31.98,latitude,degree
2009-09-01 00:41:00,34,1,argosLC,unitless
2009-09-01 02:28:00,2,-65.244,longitude,degree
2009-09-01 02:28:00,3,31.995,latitude,degree
2009-09-01 02:28:00,34,B,argosLC,unitless
2009-09-01 05:11:00,2,-65.163,longitude,degree
2009-09-01 05:11:00,3,31.94,latitude,degree
2009-09-01 05:11:00,34,A,argosLC,unitless
2009-09-01 05:17:00,2,-65.143,longitude,degree
2009-09-01 05:17:00,3,31.962,latitude,degree
2009-09-01 05:17:00,34,2,argosLC,unitless
2009-09-01 06:55:00,2,-65.154,longitude,degree
2009-09-01 06:55:00,3,31.982,latitude,degree
2009-09-01 06:55:00,34,3,argosLC,unitless
2009-09-01 08:21:00,2,-62.04,longitude,degree
2009-09-01 08:21:00,3,31.986,latitude,degree
2009-09-01 08:21:00,34,A,argosLC,unitless
2009-09-01 08:32:00,2,-65.188,longitude,degree
2009-09-01 08:32:00,3,31.994,latitude,degree
2009-09-01 08:32:00,34,B,argosLC,unitless
2009-09-01 09:33:00,2,-65.197,longitude,degree
2009-09-01 09:33:00,3,31.961,latitude,degree
2009-09-01 09:33:00,34,2,argosLC,unitless
2009-09-01 10:01:00,2,-61.84,longitude,degree
2009-09-01 10:01:00,3,31.936,latitude,degree
2009-09-01 10:01:00,34,0,argosLC,unitless
2009-09-02 00:14:00,2,-65.133,longitude,degree
2009-09-02 00:14:00,3,31.982,latitude,degree
2009-09-02 00:14:00,34,B,argosLC,unitless
2009-09-02 01:16:00,2,-61.73,longitude,degree
2009-09-02 01:16:00,3,31.965,latitude,degree
2009-09-02 01:16:00,34,2,argosLC,unitless
2009-09-02 01:58:00,2,-61.63,longitude,degree
2009-09-02 01:58:00,3,31.943,latitude,degree
2009-09-02 01:58:00,34,2,argosLC,unitless
2009-09-02 05:05:00,2,-65.158,longitude,degree
2009-09-02 05:05:00,3,31.993,latitude,degree
2009-09-02 05:05:00,34,2,argosLC,unitless
2009-09-02 06:47:00,2,-65.189,longitude,degree
2009-09-02 06:47:00,3,31.981,latitude,degree
2009-09-02 06:47:00,34,1,argosLC,unitless
2009-09-02 09:21:00,2,-65.142,longitude,degree
2009-09-02 09:21:00,3,31.969,latitude,degree
2009-09-02 09:21:00,34,2,argosLC,unitless
2009-09-02 22:23:00,2,-65.181,longitude,degree
2009-09-02 22:23:00,3,31.954,latitude,degree
2009-09-02 22:23:00,34,0,argosLC,unitless
2009-09-02 22:32:00,2,-65.169,longitude,degree
2009-09-02 22:32:00,3,31.949,latitude,degree
2009-09-02 22:32:00,34,0,argosLC,unitless
2009-09-03 00:51:00,2,-65.147,longitude,degree
2009-09-03 00:51:00,3,31.968,latitude,degree
2009-09-03 00:51:00,34,2,argosLC,unitless
2009-09-03 01:35:00,2,-65.086,longitude,degree
2009-09-03 01:35:00,3,31.941,latitude,degree
2009-09-03 01:35:00,34,0,argosLC,unitless
2009-09-03 02:33:00,2,-65.143,longitude,degree
2009-09-03 02:33:00,3,31.98,latitude,degree
2009-09-03 02:33:00,34,1,argosLC,unitless
2009-09-03 06:41:00,2,-65.414,longitude,degree
2009-09-03 06:41:00,3,31.965,latitude,degree
2009-09-03 06:41:00,34,B,argosLC,unitless
2009-09-03 08:17:00,2,-65.155,longitude,degree
2009-09-03 08:17:00,3,32,latitude,degree
2009-09-03 08:17:00,34,1,argosLC,unitless
2009-09-03 09:07:00,2,-65.154,longitude,degree
2009-09-03 09:07:00,3,32.003,latitude,degree
2009-09-03 09:07:00,34,2,argosLC,unitless
2009-09-03 09:11:00,2,-65.159,longitude,degree
2009-09-03 09:11:00,3,31.997,latitude,degree
2009-09-03 09:11:00,34,1,argosLC,unitless
2009-09-04 00:31:00,2,-65.178,longitude,degree
2009-09-04 00:31:00,3,31.953,latitude,degree
2009-09-04 00:31:00,34,2,argosLC,unitless
2009-09-04 01:11:00,2,-65.199,longitude,degree
2009-09-04 01:11:00,3,31.954,latitude,degree
2009-09-04 01:11:00,34,2,argosLC,unitless
2009-09-04 02:13:00,2,-65.181,longitude,degree
2009-09-04 02:13:00,3,31.974,latitude,degree
2009-09-04 02:13:00,34,3,argosLC,unitless
2009-09-04 02:51:00,2,-61.75,longitude,degree
2009-09-04 02:51:00,3,31.964,latitude,degree
2009-09-04 02:51:00,34,A,argosLC,unitless
2009-09-04 08:45:00,2,-65.141,longitude,degree
2009-09-04 08:45:00,3,31.975,latitude,degree
2009-09-04 08:45:00,34,0,argosLC,unitless
2009-09-05 01:56:00,2,-65.1,longitude,degree
2009-09-05 01:56:00,3,31.959,latitude,degree
2009-09-05 01:56:00,34,B,argosLC,unitless
2009-09-06 15:34:00,2,-65.174,longitude,degree
2009-09-06 15:34:00,3,31.971,latitude,degree
2009-09-06 15:34:00,34,0,argosLC,unitless
2009-09-06 19:58:00,2,-65.15,longitude,degree
2009-09-06 19:58:00,3,32.052,latitude,degree
2009-09-06 19:58:00,34,B,argosLC,unitless
2009-09-06 20:57:00,2,-61.97,longitude,degree
2009-09-06 20:57:00,3,31.959,latitude,degree
2009-09-06 20:57:00,34,2,argosLC,unitless
2009-09-07 01:06:00,2,-65.217,longitude,degree
2009-09-07 01:06:00,3,31.947,latitude,degree
2009-09-07 01:06:00,34,0,argosLC,unitless
2009-09-07 20:31:00,2,-65.146,longitude,degree
2009-09-07 20:31:00,3,31.967,latitude,degree
2009-09-07 20:31:00,34,B,argosLC,unitless
2009-09-07 23:08:00,2,-61.84,longitude,degree
2009-09-07 23:08:00,3,31.967,latitude,degree
2009-09-07 23:08:00,34,B,argosLC,unitless
2009-09-08 00:53:00,2,-65.078,longitude,degree
2009-09-08 00:53:00,3,32.086,latitude,degree
2009-09-08 00:53:00,34,B,argosLC,unitless
2009-09-08 03:02:00,2,-61.95,longitude,degree
2009-09-08 03:02:00,3,31.97,latitude,degree
2009-09-08 03:02:00,34,B,argosLC,unitless
2009-09-09 00:28:00,2,-65.181,longitude,degree
2009-09-09 00:28:00,3,31.933,latitude,degree
2009-09-09 00:28:00,34,0,argosLC,unitless
2009-09-09 00:51:00,2,-65.207,longitude,degree
2009-09-09 00:51:00,3,31.933,latitude,degree
2009-09-09 00:51:00,34,0,argosLC,unitless
2009-09-09 02:09:00,2,-65.163,longitude,degree
2009-09-09 02:09:00,3,31.955,latitude,degree
2009-09-09 02:09:00,34,2,argosLC,unitless
2009-09-09 02:36:00,2,-65.169,longitude,degree
2009-09-09 02:36:00,3,31.958,latitude,degree
2009-09-09 02:36:00,34,1,argosLC,unitless
2009-09-09 07:11:00,2,-65.175,longitude,degree
2009-09-09 07:11:00,3,31.969,latitude,degree
2009-09-09 07:11:00,34,1,argosLC,unitless
2009-09-09 07:13:00,2,-65.169,longitude,degree
2009-09-09 07:13:00,3,31.966,latitude,degree
2009-09-09 07:13:00,34,2,argosLC,unitless
2009-09-10 00:31:00,2,-65.154,longitude,degree
2009-09-10 00:31:00,3,31.955,latitude,degree
2009-09-10 00:31:00,34,1,argosLC,unitless
2009-09-10 01:45:00,2,-65.153,longitude,degree
2009-09-10 01:45:00,3,31.954,latitude,degree
2009-09-10 01:45:00,34,A,argosLC,unitless
2009-09-10 02:13:00,2,-65.185,longitude,degree
2009-09-10 02:13:00,3,31.959,latitude,degree
2009-09-10 02:13:00,34,1,argosLC,unitless
2009-09-10 07:00:00,2,-65.164,longitude,degree
2009-09-10 07:00:00,3,31.982,latitude,degree
2009-09-10 07:00:00,34,1,argosLC,unitless
2009-09-10 11:25:00,2,-65.199,longitude,degree
2009-09-10 11:25:00,3,31.985,latitude,degree
2009-09-10 11:25:00,34,B,argosLC,unitless
2009-09-10 23:46:00,2,-65.112,longitude,degree
2009-09-10 23:46:00,3,31.999,latitude,degree
2009-09-10 23:46:00,34,B,argosLC,unitless
2009-09-11 22:14:00,2,-65.152,longitude,degree
2009-09-11 22:14:00,3,31.978,latitude,degree
2009-09-11 22:14:00,34,1,argosLC,unitless
2009-09-11 22:17:00,2,-65.159,longitude,degree
2009-09-11 22:17:00,3,31.98,latitude,degree
2009-09-11 22:17:00,34,1,argosLC,unitless
2009-09-12 06:41:00,2,-65.128,longitude,degree
2009-09-12 06:41:00,3,31.983,latitude,degree
2009-09-12 06:41:00,34,B,argosLC,unitless
2009-09-12 09:01:00,2,-65.17,longitude,degree
2009-09-12 09:01:00,3,31.965,latitude,degree
2009-09-12 09:01:00,34,B,argosLC,unitless
2009-09-12 12:23:00,2,-65.224,longitude,degree
2009-09-12 12:23:00,3,31.996,latitude,degree
2009-09-12 12:23:00,34,B,argosLC,unitless
2009-09-13 00:46:00,2,-65.138,longitude,degree
2009-09-13 00:46:00,3,31.984,latitude,degree
2009-09-13 00:46:00,34,B,argosLC,unitless
2009-09-13 01:04:00,2,-65.148,longitude,degree
2009-09-13 01:04:00,3,31.985,latitude,degree
2009-09-13 01:04:00,34,A,argosLC,unitless
2009-09-13 04:45:00,2,-65.084,longitude,degree
2009-09-13 04:45:00,3,32.002,latitude,degree
2009-09-13 04:45:00,34,B,argosLC,unitless
2009-09-13 06:34:00,2,-64.967,longitude,degree
2009-09-13 06:34:00,3,31.926,latitude,degree
2009-09-13 06:34:00,34,B,argosLC,unitless
2009-09-13 10:14:00,2,-65.187,longitude,degree
2009-09-13 10:14:00,3,31.966,latitude,degree
2009-09-13 10:14:00,34,1,argosLC,unitless
2009-09-14 04:38:00,2,-65.069,longitude,degree
2009-09-14 04:38:00,3,32.012,latitude,degree
2009-09-14 04:38:00,34,0,argosLC,unitless
2009-09-14 04:39:00,2,-65.084,longitude,degree
2009-09-14 04:39:00,3,32.001,latitude,degree
2009-09-14 04:39:00,34,1,argosLC,unitless
2009-09-15 15:57:00,2,-65.222,longitude,degree
2009-09-15 15:57:00,3,32.024,latitude,degree
2009-09-15 15:57:00,34,B,argosLC,unitless
2009-09-15 23:57:00,2,-65.087,longitude,degree
2009-09-15 23:57:00,3,32,latitude,degree
2009-09-15 23:57:00,34,B,argosLC,unitless
2009-09-16 07:37:00,2,-65.155,longitude,degree
2009-09-16 07:37:00,3,31.971,latitude,degree
2009-09-16 07:37:00,34,A,argosLC,unitless
2009-09-16 09:55:00,2,-65.173,longitude,degree
2009-09-16 09:55:00,3,31.979,latitude,degree
2009-09-16 09:55:00,34,A,argosLC,unitless
2009-09-16 11:36:00,2,-65.149,longitude,degree
2009-09-16 11:36:00,3,31.979,latitude,degree
2009-09-16 11:36:00,34,2,argosLC,unitless
2009-09-16 12:12:00,2,-65.198,longitude,degree
2009-09-16 12:12:00,3,32.105,latitude,degree
2009-09-16 12:12:00,34,A,argosLC,unitless
2009-09-16 20:11:00,2,-64.64,longitude,degree
2009-09-16 20:11:00,3,32.136,latitude,degree
2009-09-16 20:11:00,34,B,argosLC,unitless
2009-09-16 21:23:00,2,-65.124,longitude,degree
2009-09-16 21:23:00,3,32.048,latitude,degree
2009-09-16 21:23:00,34,B,argosLC,unitless
2009-09-16 21:59:00,2,-65.154,longitude,degree
2009-09-16 21:59:00,3,31.965,latitude,degree
2009-09-16 21:59:00,34,A,argosLC,unitless
2009-09-17 01:00:00,2,-65.167,longitude,degree
2009-09-17 01:00:00,3,31.963,latitude,degree
2009-09-17 01:00:00,34,A,argosLC,unitless
2009-09-17 09:43:00,2,-65.173,longitude,degree
2009-09-17 09:43:00,3,31.958,latitude,degree
2009-09-17 09:43:00,34,1,argosLC,unitless
2009-09-17 10:16:00,2,-65.175,longitude,degree
2009-09-17 10:16:00,3,31.959,latitude,degree
2009-09-17 10:16:00,34,1,argosLC,unitless
2009-09-17 11:26:00,2,-65.138,longitude,degree
2009-09-17 11:26:00,3,31.98,latitude,degree
2009-09-17 11:26:00,34,3,argosLC,unitless
2009-09-17 18:50:00,2,-65.181,longitude,degree
2009-09-17 18:50:00,3,31.948,latitude,degree
2009-09-17 18:50:00,34,A,argosLC,unitless
2009-09-17 18:51:00,2,-65.179,longitude,degree
2009-09-17 18:51:00,3,31.948,latitude,degree
2009-09-17 18:51:00,34,A,argosLC,unitless
2009-09-17 21:06:00,2,-65.157,longitude,degree
2009-09-17 21:06:00,3,32.01,latitude,degree
2009-09-17 21:06:00,34,2,argosLC,unitless
2009-09-18 09:57:00,2,-65.019,longitude,degree
2009-09-18 09:57:00,3,31.989,latitude,degree
2009-09-18 09:57:00,34,A,argosLC,unitless
2009-09-19 23:56:00,2,-65.174,longitude,degree
2009-09-19 23:56:00,3,31.939,latitude,degree
2009-09-19 23:56:00,34,0,argosLC,unitless
2009-09-19 23:58:00,2,-65.129,longitude,degree
2009-09-19 23:58:00,3,31.962,latitude,degree
2009-09-19 23:58:00,34,A,argosLC,unitless
2009-09-20 20:35:00,2,-65.178,longitude,degree
2009-09-20 20:35:00,3,32.009,latitude,degree
2009-09-20 20:35:00,34,A,argosLC,unitless
2009-09-21 01:19:00,2,-65.136,longitude,degree
2009-09-21 01:19:00,3,31.997,latitude,degree
2009-09-21 01:19:00,34,1,argosLC,unitless
2009-09-21 02:55:00,2,-65.135,longitude,degree
2009-09-21 02:55:00,3,31.965,latitude,degree
2009-09-21 02:55:00,34,A,argosLC,unitless
2009-09-21 02:57:00,2,-65.133,longitude,degree
2009-09-21 02:57:00,3,31.999,latitude,degree
2009-09-21 02:57:00,34,B,argosLC,unitless
2009-09-21 08:55:00,2,-65.149,longitude,degree
2009-09-21 08:55:00,3,31.965,latitude,degree
2009-09-21 08:55:00,34,B,argosLC,unitless
2009-09-22 00:58:00,2,-65.105,longitude,degree
2009-09-22 00:58:00,3,32.072,latitude,degree
2009-09-22 00:58:00,34,A,argosLC,unitless
2009-09-22 01:00:00,2,-65.138,longitude,degree
2009-09-22 01:00:00,3,31.98,latitude,degree
2009-09-22 01:00:00,34,2,argosLC,unitless
2009-09-22 02:41:00,2,-65.17,longitude,degree
2009-09-22 02:41:00,3,31.952,latitude,degree
2009-09-22 02:41:00,34,2,argosLC,unitless
2009-09-22 20:08:00,2,-65.149,longitude,degree
2009-09-22 20:08:00,3,31.977,latitude,degree
2009-09-22 20:08:00,34,B,argosLC,unitless
2009-09-22 21:11:00,2,-65.124,longitude,degree
2009-09-22 21:11:00,3,31.982,latitude,degree
2009-09-22 21:11:00,34,A,argosLC,unitless
2009-09-22 21:48:00,2,-65.144,longitude,degree
2009-09-22 21:48:00,3,31.989,latitude,degree
2009-09-22 21:48:00,34,2,argosLC,unitless
2009-09-23 08:10:00,2,-65.153,longitude,degree
2009-09-23 08:10:00,3,31.97,latitude,degree
2009-09-23 08:10:00,34,A,argosLC,unitless
2009-09-23 08:11:00,2,-65.162,longitude,degree
2009-09-23 08:11:00,3,31.974,latitude,degree
2009-09-23 08:11:00,34,1,argosLC,unitless
2009-09-23 10:16:00,2,-61.56,longitude,degree
2009-09-23 10:16:00,3,31.985,latitude,degree
2009-09-23 10:16:00,34,1,argosLC,unitless
2009-09-24 00:17:00,2,-65.138,longitude,degree
2009-09-24 00:17:00,3,32,latitude,degree
2009-09-24 00:17:00,34,B,argosLC,unitless
2009-09-24 01:47:00,2,-65.213,longitude,degree
2009-09-24 01:47:00,3,32.029,latitude,degree
2009-09-24 01:47:00,34,B,argosLC,unitless
2009-09-24 02:02:00,2,-61.5,longitude,degree
2009-09-24 02:02:00,3,32.027,latitude,degree
2009-09-24 02:02:00,34,B,argosLC,unitless
2009-09-24 06:15:00,2,-65.131,longitude,degree
2009-09-24 06:15:00,3,31.969,latitude,degree
2009-09-24 06:15:00,34,B,argosLC,unitless
2009-09-24 07:58:00,2,-65.158,longitude,degree
2009-09-24 07:58:00,3,31.985,latitude,degree
2009-09-24 07:58:00,34,B,argosLC,unitless
2009-09-24 10:02:00,2,-65.144,longitude,degree
2009-09-24 10:02:00,3,32.005,latitude,degree
2009-09-24 10:02:00,34,3,argosLC,unitless
