// global attributes:
// etag device attributes:
  :instrument_name = "159903_2012_117464"
  :instrument_type = "s"
  :manufacturer = "Wildlife"
  :model = "SPOT"
  :owner_contact = "Alison.Kock@sanparks.org"
  :person_owner = "Alison Kock"
  :ptt = "117464"
// etag deployment attributes:
  :geospatial_lat_start = "-34.071603"
  :geospatial_lon_start = "22.211356"
  :time_coverage_start = "1331337600"
// etag end of mission attributes:
  :time_coverage_end = "1386288000"
  :end_details = "final SPOT"
  :end_type = "stopped transmitting"
  :geospatial_lat_end = "-26.32"
  :geospatial_lon_end = "32.932"
// etag animal attributes:
  :length_capture = "350"
  :length_method_capture = "measured"
  :length_type_capture = "total length"
  :length_unit_capture = "cm"
  :platform = "Carcharodon carcharias"
  :taxonomic_serial_number = "159903"
  :sex = "female"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2012-03-20 10:45:28,34,B,argosLC,unitless
2012-03-21 09:23:55,2,19.838,longitude,degree
2012-03-21 09:23:55,3,-34.031,latitude,degree
2012-03-21 09:23:55,34,B,argosLC,unitless
2012-03-21 12:38:46,2,20.941,longitude,degree
2012-03-21 12:38:46,3,-34.401,latitude,degree
2012-03-21 12:38:46,34,B,argosLC,unitless
2012-03-21 14:12:06,2,20.946,longitude,degree
2012-03-21 14:12:06,3,-34.413,latitude,degree
2012-03-21 14:12:06,34,B,argosLC,unitless
2012-03-22 05:55:28,2,21.128,longitude,degree
2012-03-22 05:55:28,3,-34.611,latitude,degree
2012-03-22 05:55:28,34,B,argosLC,unitless
2012-03-22 05:56:33,2,20.958,longitude,degree
2012-03-22 05:56:33,3,-34.415,latitude,degree
2012-03-22 05:56:33,34,B,argosLC,unitless
2012-03-22 07:19:45,2,20.979,longitude,degree
2012-03-22 07:19:45,3,-34.438,latitude,degree
2012-03-22 07:19:45,34,B,argosLC,unitless
2012-03-23 19:25:41,2,20.946,longitude,degree
2012-03-23 19:25:41,3,-34.412,latitude,degree
2012-03-23 19:25:41,34,2,argosLC,unitless
2012-03-23 19:31:11,2,20.947,longitude,degree
2012-03-23 19:31:11,3,-34.421,latitude,degree
2012-03-23 19:31:11,34,2,argosLC,unitless
2012-03-23 19:46:58,2,20.927,longitude,degree
2012-03-23 19:46:58,3,-34.419,latitude,degree
2012-03-23 19:46:58,34,A,argosLC,unitless
2012-03-23 21:05:01,2,20.921,longitude,degree
2012-03-23 21:05:01,3,-34.415,latitude,degree
2012-03-23 21:05:01,34,B,argosLC,unitless
2012-03-23 23:17:46,2,20.916,longitude,degree
2012-03-23 23:17:46,3,-34.415,latitude,degree
2012-03-23 23:17:46,34,B,argosLC,unitless
2012-03-23 23:32:40,2,20.933,longitude,degree
2012-03-23 23:32:40,3,-34.426,latitude,degree
2012-03-23 23:32:40,34,A,argosLC,unitless
2012-03-24 00:59:45,2,20.943,longitude,degree
2012-03-24 00:59:45,3,-34.449,latitude,degree
2012-03-24 00:59:45,34,A,argosLC,unitless
2012-03-24 01:15:36,2,20.94,longitude,degree
2012-03-24 01:15:36,3,-34.474,latitude,degree
2012-03-24 01:15:36,34,B,argosLC,unitless
2012-03-24 01:47:14,2,20.941,longitude,degree
2012-03-24 01:47:14,3,-34.479,latitude,degree
2012-03-24 01:47:14,34,B,argosLC,unitless
2012-03-24 03:19:24,2,20.918,longitude,degree
2012-03-24 03:19:24,3,-34.519,latitude,degree
2012-03-24 03:19:24,34,B,argosLC,unitless
2012-03-24 04:58:57,2,20.901,longitude,degree
2012-03-24 04:58:57,3,-34.529,latitude,degree
2012-03-24 04:58:57,34,B,argosLC,unitless
2012-03-24 07:12:17,2,20.883,longitude,degree
2012-03-24 07:12:17,3,-34.554,latitude,degree
2012-03-24 07:12:17,34,B,argosLC,unitless
2012-03-24 08:30:06,2,20.895,longitude,degree
2012-03-24 08:30:06,3,-34.571,latitude,degree
2012-03-24 08:30:06,34,B,argosLC,unitless
2012-03-24 11:39:20,2,20.886,longitude,degree
2012-03-24 11:39:20,3,-34.629,latitude,degree
2012-03-24 11:39:20,34,B,argosLC,unitless
2012-03-24 13:23:52,2,20.857,longitude,degree
2012-03-24 13:23:52,3,-34.627,latitude,degree
2012-03-24 13:23:52,34,B,argosLC,unitless
2012-03-24 13:36:38,2,20.862,longitude,degree
2012-03-24 13:36:38,3,-34.627,latitude,degree
2012-03-24 13:36:38,34,B,argosLC,unitless
2012-03-24 15:25:45,2,20.827,longitude,degree
2012-03-24 15:25:45,3,-34.694,latitude,degree
2012-03-24 15:25:45,34,B,argosLC,unitless
2012-03-25 00:51:11,2,20.405,longitude,degree
2012-03-25 00:51:11,3,-34.952,latitude,degree
2012-03-25 00:51:11,34,B,argosLC,unitless
2012-03-25 01:20:31,2,20.252,longitude,degree
2012-03-25 01:20:31,3,-34.747,latitude,degree
2012-03-25 01:20:31,34,B,argosLC,unitless
2012-03-25 02:45:49,2,20.25,longitude,degree
2012-03-25 02:45:49,3,-34.73,latitude,degree
2012-03-25 02:45:49,34,A,argosLC,unitless
2012-03-25 03:01:06,2,20.25,longitude,degree
2012-03-25 03:01:06,3,-34.675,latitude,degree
2012-03-25 03:01:06,34,0,argosLC,unitless
2012-03-25 04:43:04,2,20.192,longitude,degree
2012-03-25 04:43:04,3,-34.636,latitude,degree
2012-03-25 04:43:04,34,B,argosLC,unitless
2012-03-25 05:25:51,2,20.166,longitude,degree
2012-03-25 05:25:51,3,-34.619,latitude,degree
2012-03-25 05:25:51,34,B,argosLC,unitless
2012-03-25 06:20:35,2,20.252,longitude,degree
2012-03-25 06:20:35,3,-34.698,latitude,degree
2012-03-25 06:20:35,34,A,argosLC,unitless
2012-03-25 06:22:22,2,20.257,longitude,degree
2012-03-25 06:22:22,3,-34.677,latitude,degree
2012-03-25 06:22:22,34,A,argosLC,unitless
2012-03-25 07:08:09,2,20.26,longitude,degree
2012-03-25 07:08:09,3,-34.679,latitude,degree
2012-03-25 07:08:09,34,B,argosLC,unitless
2012-03-27 22:41:12,2,20.511,longitude,degree
2012-03-27 22:41:12,3,-34.58,latitude,degree
2012-03-27 22:41:12,34,A,argosLC,unitless
2012-03-27 22:53:17,2,20.465,longitude,degree
2012-03-27 22:53:17,3,-34.554,latitude,degree
2012-03-27 22:53:17,34,B,argosLC,unitless
2012-03-28 00:18:57,2,20.43,longitude,degree
2012-03-28 00:18:57,3,-34.575,latitude,degree
2012-03-28 00:18:57,34,2,argosLC,unitless
2012-03-28 00:35:19,2,20.401,longitude,degree
2012-03-28 00:35:19,3,-34.58,latitude,degree
2012-03-28 00:35:19,34,2,argosLC,unitless
2012-03-28 01:50:22,2,20.379,longitude,degree
2012-03-28 01:50:22,3,-34.579,latitude,degree
2012-03-28 01:50:22,34,B,argosLC,unitless
2012-03-28 02:14:06,2,20.377,longitude,degree
2012-03-28 02:14:06,3,-34.606,latitude,degree
2012-03-28 02:14:06,34,2,argosLC,unitless
2012-03-28 07:07:05,2,20.25,longitude,degree
2012-03-28 07:07:05,3,-34.631,latitude,degree
2012-03-28 07:07:05,34,B,argosLC,unitless
2012-03-28 19:02:02,2,20.049,longitude,degree
2012-03-28 19:02:02,3,-34.645,latitude,degree
2012-03-28 19:02:02,34,B,argosLC,unitless
2012-03-28 21:03:59,2,20.29,longitude,degree
2012-03-28 21:03:59,3,-34.654,latitude,degree
2012-03-28 21:03:59,34,B,argosLC,unitless
2012-03-29 00:06:19,2,20.326,longitude,degree
2012-03-29 00:06:19,3,-34.628,latitude,degree
2012-03-29 00:06:19,34,B,argosLC,unitless
2012-03-29 00:16:21,2,20.331,longitude,degree
2012-03-29 00:16:21,3,-34.626,latitude,degree
2012-03-29 00:16:21,34,A,argosLC,unitless
2012-03-29 01:21:55,2,20.386,longitude,degree
2012-03-29 01:21:55,3,-34.589,latitude,degree
2012-03-29 01:21:55,34,0,argosLC,unitless
2012-03-29 18:59:00,2,20.329,longitude,degree
2012-03-29 18:59:00,3,-34.636,latitude,degree
2012-03-29 18:59:00,34,A,argosLC,unitless
2012-03-29 20:19:51,2,20.335,longitude,degree
2012-03-29 20:19:51,3,-34.638,latitude,degree
2012-03-29 20:19:51,34,A,argosLC,unitless
2012-03-29 20:21:16,2,20.328,longitude,degree
2012-03-29 20:21:16,3,-34.643,latitude,degree
2012-03-29 20:21:16,34,B,argosLC,unitless
2012-03-29 20:39:12,2,20.334,longitude,degree
2012-03-29 20:39:12,3,-34.645,latitude,degree
2012-03-29 20:39:12,34,A,argosLC,unitless
2012-03-29 23:56:47,2,20.315,longitude,degree
2012-03-29 23:56:47,3,-34.657,latitude,degree
2012-03-29 23:56:47,34,2,argosLC,unitless
2012-03-30 00:12:23,2,20.305,longitude,degree
2012-03-30 00:12:23,3,-34.651,latitude,degree
2012-03-30 00:12:23,34,B,argosLC,unitless
2012-03-30 07:56:00,2,20.208,longitude,degree
2012-03-30 07:56:00,3,-34.649,latitude,degree
2012-03-30 07:56:00,34,B,argosLC,unitless
2012-03-30 21:59:58,2,20.244,longitude,degree
2012-03-30 21:59:58,3,-34.642,latitude,degree
2012-03-30 21:59:58,34,B,argosLC,unitless
2012-03-30 22:08:41,2,20.172,longitude,degree
2012-03-30 22:08:41,3,-34.717,latitude,degree
2012-03-30 22:08:41,34,B,argosLC,unitless
2012-03-30 23:49:08,2,20.153,longitude,degree
2012-03-30 23:49:08,3,-34.734,latitude,degree
2012-03-30 23:49:08,34,B,argosLC,unitless
2012-03-30 23:58:57,2,20.126,longitude,degree
2012-03-30 23:58:57,3,-34.728,latitude,degree
2012-03-30 23:58:57,34,B,argosLC,unitless
2012-03-31 02:16:01,2,20.085,longitude,degree
2012-03-31 02:16:01,3,-34.753,latitude,degree
2012-03-31 02:16:01,34,3,argosLC,unitless
2012-03-31 12:26:05,2,20.012,longitude,degree
2012-03-31 12:26:05,3,-34.751,latitude,degree
2012-03-31 12:26:05,34,B,argosLC,unitless
2012-04-01 01:17:23,2,20.042,longitude,degree
2012-04-01 01:17:23,3,-34.725,latitude,degree
2012-04-01 01:17:23,34,B,argosLC,unitless
2012-04-01 01:32:15,2,20.116,longitude,degree
2012-04-01 01:32:15,3,-34.731,latitude,degree
2012-04-01 01:32:15,34,A,argosLC,unitless
2012-04-01 05:10:51,2,20.119,longitude,degree
2012-04-01 05:10:51,3,-34.752,latitude,degree
2012-04-01 05:10:51,34,2,argosLC,unitless
2012-04-01 05:34:51,2,20.12,longitude,degree
2012-04-01 05:34:51,3,-34.751,latitude,degree
2012-04-01 05:34:51,34,B,argosLC,unitless
2012-04-01 05:40:24,2,20.103,longitude,degree
2012-04-01 05:40:24,3,-34.741,latitude,degree
2012-04-01 05:40:24,34,B,argosLC,unitless
2012-04-06 14:39:07,2,20.263,longitude,degree
2012-04-06 14:39:07,3,-34.71,latitude,degree
2012-04-06 14:39:07,34,B,argosLC,unitless
2012-04-06 15:26:06,2,20.299,longitude,degree
2012-04-06 15:26:06,3,-34.63,latitude,degree
2012-04-06 15:26:06,34,A,argosLC,unitless
2012-04-06 18:43:11,2,20.403,longitude,degree
2012-04-06 18:43:11,3,-34.521,latitude,degree
2012-04-06 18:43:11,34,B,argosLC,unitless
2012-04-06 19:34:33,2,20.423,longitude,degree
2012-04-06 19:34:33,3,-34.513,latitude,degree
2012-04-06 19:34:33,34,B,argosLC,unitless
2012-04-07 06:55:51,2,20.324,longitude,degree
2012-04-07 06:55:51,3,-34.653,latitude,degree
2012-04-07 06:55:51,34,B,argosLC,unitless
2012-04-08 22:08:21,2,20.351,longitude,degree
2012-04-08 22:08:21,3,-34.676,latitude,degree
2012-04-08 22:08:21,34,1,argosLC,unitless
2012-04-08 22:14:06,2,20.351,longitude,degree
2012-04-08 22:14:06,3,-34.675,latitude,degree
2012-04-08 22:14:06,34,B,argosLC,unitless
2012-04-08 23:45:15,2,20.376,longitude,degree
2012-04-08 23:45:15,3,-34.648,latitude,degree
2012-04-08 23:45:15,34,B,argosLC,unitless
2012-04-09 01:41:32,2,20.418,longitude,degree
2012-04-09 01:41:32,3,-34.603,latitude,degree
2012-04-09 01:41:32,34,B,argosLC,unitless
2012-04-09 01:52:13,2,20.431,longitude,degree
2012-04-09 01:52:13,3,-34.593,latitude,degree
2012-04-09 01:52:13,34,B,argosLC,unitless
2012-04-09 03:31:36,2,20.492,longitude,degree
2012-04-09 03:31:36,3,-34.528,latitude,degree
2012-04-09 03:31:36,34,B,argosLC,unitless
2012-04-09 05:25:02,2,20.569,longitude,degree
2012-04-09 05:25:02,3,-34.531,latitude,degree
2012-04-09 05:25:02,34,A,argosLC,unitless
2012-04-09 05:38:38,2,20.577,longitude,degree
2012-04-09 05:38:38,3,-34.526,latitude,degree
2012-04-09 05:38:38,34,B,argosLC,unitless
2012-04-09 13:57:34,2,20.849,longitude,degree
2012-04-09 13:57:34,3,-34.399,latitude,degree
2012-04-09 13:57:34,34,B,argosLC,unitless
2012-04-09 14:08:30,2,20.894,longitude,degree
2012-04-09 14:08:30,3,-34.387,latitude,degree
2012-04-09 14:08:30,34,B,argosLC,unitless
2012-04-09 17:45:57,2,21.059,longitude,degree
2012-04-09 17:45:57,3,-34.386,latitude,degree
2012-04-09 17:45:57,34,3,argosLC,unitless
2012-04-09 18:09:42,2,20.956,longitude,degree
2012-04-09 18:09:42,3,-34.353,latitude,degree
2012-04-09 18:09:42,34,B,argosLC,unitless
2012-04-09 18:34:19,2,20.947,longitude,degree
2012-04-09 18:34:19,3,-34.363,latitude,degree
2012-04-09 18:34:19,34,B,argosLC,unitless
2012-04-09 19:28:33,2,20.943,longitude,degree
2012-04-09 19:28:33,3,-34.394,latitude,degree
2012-04-09 19:28:33,34,B,argosLC,unitless
2012-04-09 19:50:57,2,21.021,longitude,degree
2012-04-09 19:50:57,3,-34.403,latitude,degree
2012-04-09 19:50:57,34,B,argosLC,unitless
2012-04-09 20:19:51,2,21.143,longitude,degree
2012-04-09 20:19:51,3,-34.394,latitude,degree
2012-04-09 20:19:51,34,1,argosLC,unitless
2012-04-10 05:56:30,2,21.76,longitude,degree
2012-04-10 05:56:30,3,-34.501,latitude,degree
2012-04-10 05:56:30,34,B,argosLC,unitless
2012-04-10 19:59:27,2,21.849,longitude,degree
2012-04-10 19:59:27,3,-34.377,latitude,degree
2012-04-10 19:59:27,34,A,argosLC,unitless
2012-04-11 07:00:07,2,22.102,longitude,degree
2012-04-11 07:00:07,3,-34.196,latitude,degree
2012-04-11 07:00:07,34,A,argosLC,unitless
2012-04-18 00:08:00,2,22.165,longitude,degree
2012-04-18 00:08:00,3,-34.15,latitude,degree
2012-04-18 00:08:00,34,B,argosLC,unitless
2012-04-18 06:48:22,2,22.166,longitude,degree
2012-04-18 06:48:22,3,-34.147,latitude,degree
2012-04-18 06:48:22,34,B,argosLC,unitless
2012-04-19 04:46:44,2,22.161,longitude,degree
2012-04-19 04:46:44,3,-34.131,latitude,degree
2012-04-19 04:46:44,34,B,argosLC,unitless
2012-04-19 12:14:43,2,22.234,longitude,degree
2012-04-19 12:14:43,3,-34.124,latitude,degree
2012-04-19 12:14:43,34,B,argosLC,unitless
2012-04-19 17:05:10,2,22.239,longitude,degree
2012-04-19 17:05:10,3,-34.189,latitude,degree
2012-04-19 17:05:10,34,B,argosLC,unitless
2012-04-19 18:25:51,2,22.21,longitude,degree
2012-04-19 18:25:51,3,-34.187,latitude,degree
2012-04-19 18:25:51,34,B,argosLC,unitless
2012-04-19 23:30:16,2,22.272,longitude,degree
2012-04-19 23:30:16,3,-34.197,latitude,degree
2012-04-19 23:30:16,34,B,argosLC,unitless
2012-04-20 01:16:12,2,22.262,longitude,degree
2012-04-20 01:16:12,3,-34.166,latitude,degree
2012-04-20 01:16:12,34,B,argosLC,unitless
2012-04-20 09:07:04,2,22.307,longitude,degree
2012-04-20 09:07:04,3,-34.155,latitude,degree
2012-04-20 09:07:04,34,B,argosLC,unitless
2012-04-21 17:27:23,2,22.133,longitude,degree
2012-04-21 17:27:23,3,-34.143,latitude,degree
2012-04-21 17:27:23,34,B,argosLC,unitless
2012-04-22 14:00:08,2,22.205,longitude,degree
2012-04-22 14:00:08,3,-34.149,latitude,degree
2012-04-22 14:00:08,34,B,argosLC,unitless
2012-04-22 15:07:11,2,22.119,longitude,degree
2012-04-22 15:07:11,3,-34.153,latitude,degree
2012-04-22 15:07:11,34,B,argosLC,unitless
2012-04-23 02:57:23,2,22.127,longitude,degree
2012-04-23 02:57:23,3,-34.116,latitude,degree
2012-04-23 02:57:23,34,A,argosLC,unitless
2012-04-23 04:53:14,2,22.129,longitude,degree
2012-04-23 04:53:14,3,-34.152,latitude,degree
2012-04-23 04:53:14,34,3,argosLC,unitless
2012-04-23 06:10:07,2,22.103,longitude,degree
2012-04-23 06:10:07,3,-34.112,latitude,degree
2012-04-23 06:10:07,34,B,argosLC,unitless
2012-04-26 18:01:14,2,22.177,longitude,degree
2012-04-26 18:01:14,3,-34.058,latitude,degree
2012-04-26 18:01:14,34,B,argosLC,unitless
2012-04-29 20:06:21,2,22.145,longitude,degree
2012-04-29 20:06:21,3,-34.122,latitude,degree
2012-04-29 20:06:21,34,0,argosLC,unitless
2012-04-30 09:04:52,2,22.135,longitude,degree
2012-04-30 09:04:52,3,-34.126,latitude,degree
2012-04-30 09:04:52,34,B,argosLC,unitless
2012-04-30 17:53:05,2,22.093,longitude,degree
2012-04-30 17:53:05,3,-34.143,latitude,degree
2012-04-30 17:53:05,34,B,argosLC,unitless
2012-04-30 21:19:07,2,22.175,longitude,degree
2012-04-30 21:19:07,3,-34.087,latitude,degree
2012-04-30 21:19:07,34,B,argosLC,unitless
2012-05-01 00:56:20,2,22.191,longitude,degree
2012-05-01 00:56:20,3,-34.058,latitude,degree
2012-05-01 00:56:20,34,B,argosLC,unitless
2012-05-01 01:21:18,2,22.194,longitude,degree
2012-05-01 01:21:18,3,-34.069,latitude,degree
2012-05-01 01:21:18,34,B,argosLC,unitless
2012-05-04 14:05:35,2,22.225,longitude,degree
2012-05-04 14:05:35,3,-34.182,latitude,degree
2012-05-04 14:05:35,34,B,argosLC,unitless
2012-05-05 06:52:30,2,22.131,longitude,degree
2012-05-05 06:52:30,3,-34.138,latitude,degree
2012-05-05 06:52:30,34,1,argosLC,unitless
2012-05-05 22:23:07,2,22.143,longitude,degree
2012-05-05 22:23:07,3,-34.122,latitude,degree
2012-05-05 22:23:07,34,B,argosLC,unitless
2012-05-06 17:45:31,2,22.204,longitude,degree
2012-05-06 17:45:31,3,-34.098,latitude,degree
2012-05-06 17:45:31,34,A,argosLC,unitless
2012-05-06 18:50:48,2,22.195,longitude,degree
2012-05-06 18:50:48,3,-34.104,latitude,degree
2012-05-06 18:50:48,34,B,argosLC,unitless
2012-05-07 16:45:58,2,22.211,longitude,degree
2012-05-07 16:45:58,3,-34.077,latitude,degree
2012-05-07 16:45:58,34,B,argosLC,unitless
2012-05-08 10:27:31,2,22.19,longitude,degree
2012-05-08 10:27:31,3,-34.096,latitude,degree
2012-05-08 10:27:31,34,B,argosLC,unitless
2012-05-08 17:29:20,2,22.166,longitude,degree
2012-05-08 17:29:20,3,-34.08,latitude,degree
2012-05-08 17:29:20,34,B,argosLC,unitless
2012-05-09 03:11:48,2,22.171,longitude,degree
2012-05-09 03:11:48,3,-34.103,latitude,degree
2012-05-09 03:11:48,34,B,argosLC,unitless
2012-05-09 09:12:15,2,22.151,longitude,degree
2012-05-09 09:12:15,3,-34.121,latitude,degree
2012-05-09 09:12:15,34,B,argosLC,unitless
2012-05-09 19:53:54,2,22.13,longitude,degree
